0.47415730337078654,0
0.9977528089887641,0
0.47415730337078654,0
1.0,0
1.0,0
0.9977528089887641,0
0.9977528089887641,0
0.451685393258427,0
1.0,0
1.0,0
0.9977528089887641,0
1.0,0
1.0,0
0.9977528089887641,0
0.9932432432432432,0
1.0,0
0.9977528089887641,0
0.9977528089887641,0
0.9955056179775281,0
0.9977477477477478,0
0.9977528089887641,0
1.0,0
1.0,0
0.9955056179775281,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.4617117117117117,1.0
0.9977528089887641,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9977477477477478,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9955056179775281,0
1.0,0
1.0,0
0.9977528089887641,0
0.9977477477477478,0
1.0,0
1.0,0
0.9977528089887641,0
0.9977528089887641,0
1.0,0
0.9910112359550561,0
0.9685393258426966,0
0.9797752808988764,0
1.0,0
1.0,0
1.0,0
0.9955056179775281,0
0.4764044943820225,0
1.0,0
0.9752252252252253,0
0.9932584269662922,0
1.0,0
1.0,0
0.9370786516853933,0
0.9954954954954955,0
1.0,0
0.9280898876404494,0
1.0,0
0.9775280898876404,0
0.990990990990991,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9977528089887641,0
1.0,0
1.0,0
1.0,0
1.0,0
0.4651685393258427,0
0.8898876404494382,0
0.9977528089887641,0
0.4786516853932584,1.0
1.0,0
1.0,0
1.0,0
0.7617977528089888,0
0.9211711711711712,0
1.0,0
1.0,0
0.9662921348314607,0
0.9977528089887641,0
0.851685393258427,0
1.0,0
1.0,0
1.0,0
0.9685393258426966,0
1.0,0
0.9842696629213483,0
1.0,0
1.0,0
0.9865168539325843,0
0.9955056179775281,0
1.0,0
0.9977528089887641,0
0.9932584269662922,0
1.0,0
0.9865168539325843,0
1.0,0
0.9977528089887641,0
1.0,0
0.4764044943820225,1.0
1.0,0
0.4786516853932584,1.0
1.0,0
1.0,0
0.990990990990991,0
1.0,0
0.9977477477477478,0
0.9977528089887641,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9977528089887641,0
1.0,0
0.9977528089887641,0
1.0,0
0.9977477477477478,0
1.0,0
1.0,0
0.9977528089887641,0
1.0,0
1.0,0
1.0,0
0.9955056179775281,0
0.9955056179775281,0
0.9977528089887641,0
1.0,0
1.0,0
1.0,0
0.9977528089887641,0
0.9977528089887641,0
0.4651685393258427,1.0
0.46396396396396394,0
1.0,0
1.0,0
0.9977528089887641,0
0.9977528089887641,0
0.9977528089887641,0
0.9977528089887641,0
1.0,0
0.9977528089887641,0
1.0,0
0.9932584269662922,0
1.0,0
0.9977528089887641,0
1.0,0
0.9977477477477478,0
1.0,0
1.0,0
0.9977528089887641,0
0.9954954954954955,0
0.9977528089887641,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.47415730337078654,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9730337078651685,0
0.4606741573033708,1.0
0.4786516853932584,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9887640449438202,0
1.0,0
1.0,0
0.9955056179775281,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9977528089887641,0
1.0,0
1.0,0
0.9977477477477478,0
0.9977528089887641,0
1.0,0
0.9977528089887641,0
0.9932584269662922,0
0.9977477477477478,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9977477477477478,0
0.9977528089887641,0
1.0,0
0.9977528089887641,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.4774774774774775,1.0
1.0,0
0.9977528089887641,0
0.9955056179775281,0
1.0,0
1.0,0
0.9977528089887641,0
1.0,0
0.9955056179775281,0
1.0,0
0.9977528089887641,0
0.9977528089887641,0
1.0,0
1.0,0
0.9977528089887641,0
0.9977477477477478,0
0.9977528089887641,0
1.0,0
1.0,0
0.9977528089887641,0
0.9954954954954955,0
1.0,0
1.0,0
1.0,0
0.9977528089887641,0
1.0,0
0.4764044943820225,1.0
1.0,0
0.451685393258427,1.0
0.46741573033707867,1.0
1.0,0
1.0,0
1.0,0
0.9955056179775281,0
1.0,0
1.0,0
0.9977528089887641,0
0.9977477477477478,0
0.9977528089887641,0
1.0,0
0.45720720720720714,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9977528089887641,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.45393258426966293,1.0
1.0,0
1.0,0
0.9977528089887641,0
1.0,0
0.4752252252252252,0
1.0,0
1.0,0
0.9977528089887641,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9977528089887641,0
0.4651685393258427,1.0
1.0,0
1.0,0
1.0,0
0.9955056179775281,0
1.0,0
0.9977477477477478,0
0.9977528089887641,0
1.0,0
1.0,0
